Match_id,Player_id,Player_name,Hero,Position,Side,Kills,Deaths,Assists,LH,GPM,SecondsOfEnemyStunt,AlliedHeal,Won,Team_id,Team_name,Duration,Date,League_id,League_name
1383610073,139937922,Yang,Axe,Top (Off),Radiant,11,12,15,177,459,0,0.0,True,2221790,Vici Gaming Potential,1:02:52,2015-04-08T14:50:42+00:00,2661,The Summit 3
1383610073,182325064,laopozuida,Queen of Pain,Middle,Radiant,10,4,19,477,516,0,0.0,True,2221790,Vici Gaming Potential,1:02:52,2015-04-08T14:50:42+00:00,2661,The Summit 3
1383610073,113705693,TongFu.Zsmj,Sniper,Top (Safe),Dire,9,9,12,448,467,0,0.0,False,484909,Hyper Glory Team,1:02:52,2015-04-08T14:50:42+00:00,2661,The Summit 3
1383610073,111533846,TongFu.Xtt,Centaur Warrunner,Bottom (Off),Dire,1,9,16,217,430,0,0.0,False,484909,Hyper Glory Team,1:02:52,2015-04-08T14:50:42+00:00,2661,The Summit 3
1383610073,139876032,你不是真正的快乐！,Rubick,Top (Safe),Dire,5,10,16,38,302,0,801.0,False,484909,Hyper Glory Team,1:02:52,2015-04-08T14:50:42+00:00,2661,The Summit 3
1383610073,113055496,Speed!,Viper,Middle,Dire,9,2,13,252,515,0,958.0,False,484909,Hyper Glory Team,1:02:52,2015-04-08T14:50:42+00:00,2661,The Summit 3
1383610073,89166519,那就是要我死,Chen,Dire Jungle,Dire,5,6,10,160,208,0,2300.0,False,484909,Hyper Glory Team,1:02:52,2015-04-08T14:50:42+00:00,2661,The Summit 3
1383825908,136477860,Lv.Lin,Morphling,Bottom (Safe),Radiant,0,4,1,182,346,0,0.0,False,2221790,Vici Gaming Potential,32:23,2015-04-08T15:45:13+00:00,2661,The Summit 3
1383825908,139937922,Yang,Bristleback,Bottom (Safe),Radiant,0,5,1,175,418,0,0.0,False,2221790,Vici Gaming Potential,32:23,2015-04-08T15:45:13+00:00,2661,The Summit 3
1383825908,103940975,@dogf1ghts,Treant Protector,Top (Off),Radiant,0,5,2,15,157,0,217.0,False,2221790,Vici Gaming Potential,32:23,2015-04-08T15:45:13+00:00,2661,The Summit 3
